"speaker_id"	"text"	"sync_time"	"name"	"type"	"gender"
"Jeffrey_L_Fisher"	"And it's not just the questions we have been talking today -- it's employment law, tort law, all the rest are built on this test."	3476.847	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And we're asking this Court simply to reaffirm what it has done in the past."	3483.334	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"So I think that leaves the question of, when you know the Eleventh Circuit applied the wrong test and you know the City's test can't be right, do you vacate or do you simply reverse?"	3487.303	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And we think -- Justice Kennedy, we think that you can simply reverse."	3496.909	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"You have everything in the record you need, most notably in the surveyor's report."	3500.713	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And you can look at four things."	3504.665	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Look at the -- look at the materials used, the shape of the structure, its equipment and the utilities."	3506.117	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"The materials used were plywood and ordinary land-based structures."	3512.353	"Jeffrey L. Fisher"	"advocate"	"male"
"John_G_Roberts"	"That is -- what was used in the Higgins boats in World War II."	3516.222	"John G. Roberts"	"justice"	"male"
"Jeffrey_L_Fisher"	"I'm -- I'm not saying any of these are determinative, Mr. Chief Justice, but it's a totality that tells you what it is."	3519.174	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And the next thing is the shape."	3524.411	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Exactly as you referred."	3525.911	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"This is a rectangle that sits 10 inches under the water, is not meant to be moved around."	3527.113	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Look at the -- look at its features."	3531.815	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"It has French doors on three sides a few feet above the water line."	3534.117	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"That's not what a vessel -- not how a vessel is designed."	3537.719	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"And finally, its utilities."	3540.588	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"Again, at Joint Appendix 40, for example, it says this thing has no batteries."	3541.956	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"It is utterly dependent on being hooked up to land."	3545.825	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"That's the only way it can function."	3548.527	"Jeffrey L. Fisher"	"advocate"	"male"
"Jeffrey_L_Fisher"	"So if this Court does nothing else between now and casting its vote and writing its opinion, revisit this Court's prior cases and reassert the rule that this Court has always applied."	3549.927	"Jeffrey L. Fisher"	"advocate"	"male"
"John_G_Roberts"	"Thank you, counsel."	3560.184	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"Counsel."	3560.934	"John G. Roberts"	"justice"	"male"
"John_G_Roberts"	"The case is submitted."	3561.734	"John G. Roberts"	"justice"	"male"
